"Activity","subject","avg(body_acc_x)","avg(body_acc_y)","avg(body_acc_z)","avg(body_gyro_x)","avg(body_gyro_y)","avg(body_gyro_z)","avg(total_acc_x)","avg(total_acc_y)","avg(total_acc_z)"
"STANDING",25,9.02504020829912e-05,0.000409739621773859,0.0003153698282212,0.00297049700123606,0.0020099217136288,-0.000471026596438981,0.993362847519003,-0.140650573852407,0.192497520125633
"STANDING",26,0.000731848530402027,0.000250362357981419,-0.000637609034096072,0.00323874187317525,0.000542164670334565,-0.00383376694465498,1.01922797868454,-0.121832542040752,0.0807248199799409
"STANDING",27,0.000410339167937538,0.000285816472402538,0.000155861659168106,0.000972796377393162,0.00308473209452481,-0.00648334665858828,1.01882910061523,-0.169925759680078,-0.0108464520287243
"STANDING",28,4.51944329906056e-05,-6.5751809207277e-05,0.000570912089047868,0.00242029376381448,0.000198311946478836,8.16653749469931e-05,1.00655688045886,-0.229354074604134,-0.0428700391419244
"STANDING",29,8.02273955768027e-05,-6.42174515523325e-05,-0.000116090988365624,6.9434323881032e-05,0.0010083357562506,-0.00158200171385481,1.02497509223558,-0.0404220168176562,0.0254278959450958
"STANDING",30,-9.54288057907835e-05,6.38676100415733e-05,-0.000148180825106461,6.29407808792384e-05,0.00329859679348813,-0.00269153165282547,1.02059009465042,-0.082050871446544,0.018211943618419
"LAYING",1,-0.0115358889115141,-0.0122609074114397,-0.00161731865601313,0.0114704403783495,0.00444869266497344,0.0275984349941828,0.148162573229063,0.710454980704781,0.430974251735484
"LAYING",2,0.000782620459907878,-0.000535310148371874,0.00035083131030599,0.00948662885829163,-0.0169135999761123,0.0259136753102604,-0.0240110246144531,0.769108206608073,0.630486895328776
"LAYING",3,-0.000424302075489919,-0.00095331475089012,0.00231474892565257,0.00707281137663609,0.00112362553571446,0.0228672015564589,0.164311857283266,0.853079137071573,0.477050918220766
"LAYING",4,-0.00288854068113091,0.00111981931737066,-0.000786379090290509,0.0190214931005991,-0.0084309319287338,0.0369065337980098,0.0353230278877633,0.933186772265625,0.329320376856192
"LAYING",5,0.000156324978158324,-0.000611612398061599,0.000122237646045372,0.0059626190485652,-0.00249746454457151,0.0325576263695337,-0.00604921518210247,0.971130498046875,0.253687903320312
"LAYING",6,-0.00595969921535034,0.00361139546186869,-0.00819638475029276,0.0203323996502719,-0.0148446252517996,0.0410587608178561,-0.00738397814703673,0.97705482709704,0.159108685249959
"LAYING",7,-0.00564642044646876,-0.00173246452809381,0.00229474419698527,0.0256274303984285,-0.0267583634335763,0.0307986239309543,-0.0255320237756331,0.409271407271635,0.88862998608774
"LAYING",8,-0.00336354284419097,-0.00214526768567825,0.00200261437051244,0.0340638952483782,-0.00668121104158738,0.0229507386982675,0.045268529077309,0.60508905666956,0.703874286284722
"LAYING",9,-0.00378781091017634,-0.00177739953727688,0.000250370930332187,0.0144830705982678,-0.0381799026011172,0.00661327766128875,-0.07843890639135,-0.102725756754688,0.936051265671875
"LAYING",10,0.000547105103128502,-0.00375358704768504,-0.00292714793083621,0.00837346312501697,-0.00121594752027073,0.00813820787615124,0.0158414164399515,-0.124820034267241,-0.0390355728313578
"LAYING",11,0.000621787992807839,-0.000273612566814693,-0.000158212653562802,0.00876697735026622,0.0147996999648892,0.0290720738328285,0.240977608349781,0.959611063596491,0.104991969315652
"LAYING",12,-0.00359865031015963,-0.000200488412744608,4.87296726250027e-05,0.0134283674780807,-0.00416021491336589,0.0260504368187497,0.0643671613819869,0.820221124570313,0.264815987544401
"LAYING",13,-0.000177106713496685,-0.00173209890462525,0.00131335934914491,0.0185011398386217,-0.0100618412263863,0.0139357563317787,0.224605782486139,0.671896923311492,0.584327889364919
"LAYING",14,-0.00912944379472792,0.00303991352093858,0.00709383268346879,0.033753046970337,-0.0357061180366958,0.0277907943660432,0.223693438285846,0.505880507337622,0.823680285814951
"LAYING",15,0.0024523376326194,0.000266714904036024,-0.00337693875565245,0.0111847636428097,0.0055846678701794,0.0120026489182854,0.216527439210069,0.916431189496528,-0.0451828733474783
"LAYING",16,-0.000690082359857368,0.00027683968034174,0.00032939762637971,0.0118814889989098,-0.0177598061187734,0.00455347393318371,0.188780629202009,-0.00156944216517858,0.873247152421875
"LAYING",17,-0.00160653922355832,0.000153133448312282,0.0004298917213158,0.00433087518234815,-0.00908343119579687,0.0111124189300339,0.193274804460827,0.676170269014084,0.705078706778169
"LAYING",18,-0.000594375465878462,-0.00013407286296512,0.000201081998308606,0.00257703172005361,-0.00425276904417548,0.00329526102096466,0.179104952692308,0.736769536634615,0.589711743533654
"LAYING",19,-0.00101433578756419,-2.37714281279841e-06,-0.00022259086569695,-0.00364312793470345,-0.00944678550743788,0.00985750914279989,-0.146238337716773,0.742785025263554,0.669997798522214
"LAYING",20,-0.00784505722876648,0.00141488723129733,0.0013323678646119,0.00463985194742601,-0.00954934716664293,0.0165295978119578,-0.00624355557633272,0.883263083547794,0.465130929170496
"LAYING",21,-0.00128806485384349,-0.000674077962341145,0.00166947685621893,-0.00292669730053541,-0.0178164348202415,0.00520391188570879,0.21112076028993,0.616617792864583,0.770778657829861
"LAYING",22,0.000491287670136348,0.00150806258034111,-0.000823633089053601,0.00705828675532986,-0.008232045932023,0.0259672435129253,0.0402375661235677,0.65125036828342,0.752220832107205
"LAYING",23,-0.000729063383532335,-0.00236934484084245,0.00133816400801823,0.0168469879495419,-0.0138669616618166,0.0109522472029456,0.0580621596218533,0.453567596918403,0.898724145193143
"LAYING",24,-0.000973787020804905,-0.000114011590823394,0.000353927445508897,0.0137240429077718,-0.00957817188605469,0.011240883063432,0.0806408840326823,0.75544134953342,0.666855741937934
"LAYING",25,-0.00551965319947711,-0.000921155939709983,0.0026026894922149,0.0323865330650112,0.00121868451189149,0.0236280623358345,0.0040937698910745,0.63701090406021,0.514339059639341
"LAYING",26,-0.00122203810483696,-0.0010759953551472,0.00109180788306312,0.0109418445104543,-0.00721646111927528,0.0292567790642997,-0.104909050389597,0.81898225599301,0.599474594418174
"LAYING",27,-0.000715774459380279,-0.000445105171145841,0.000200816018417799,0.00838708109514896,-0.00968208361351541,0.0143423844917774,-0.0401348220525021,0.584774068549409,0.825464206535051
"LAYING",28,-0.000342564286266641,0.000201606224096486,-1.22932526335931e-05,0.0106302927827846,-0.0104337201940339,0.00320715394940145,-0.0114023682513672,0.162148862158203,0.00994805870117192
"LAYING",29,0.00200298783249685,-3.06284388278086e-05,-0.00038135441482971,0.00190467512063587,-0.000831667499335156,0.0181812389240459,0.0924597110348732,0.824542284737319,0.574346089662591
"LAYING",30,0.000712655419118304,-0.00121228322621984,0.00153591426932232,0.000921674406119757,-0.000816406783695308,0.00332580912756205,0.0926206399243973,0.748580899921875,0.665698158147321
